work_wikidata_id,work_name,work_type,release_or_first_broadcast_date,imdb_id,tmdb_movie_id,tmdb_tv_id,wikidata_work_url
Q151827,慶祝日,film,2012-10-17,tt2414166,137366,,https://www.wikidata.org/wiki/Q151827
Q4941,007大破天幕杀机,film,2012-10-23,tt1074638,37724,,https://www.wikidata.org/wiki/Q4941
Q3505719,Suspension of Disbelief,film,2012-11-12,tt2265565,204761,,https://www.wikidata.org/wiki/Q3505719
Q7401185,Saint Dracula 3D,film,2012-11-23,tt2184267,149233,,https://www.wikidata.org/wiki/Q7401185
Q28234,悲慘世界,film,2012-12-05,tt1707386,82695,,https://www.wikidata.org/wiki/Q28234
Q152531,刺杀本·拉登,film,2012-12-10,tt1790885,97630,,https://www.wikidata.org/wiki/Q152531
Q14949832,Fedz,film,2013-01-01,tt1327720,295989,,https://www.wikidata.org/wiki/Q14949832
Q14942821,Ten,film,2013-01-01,tt2309562,1438034,,https://www.wikidata.org/wiki/Q14942821
Q2979643,全面鎖定,film,2013-01-01,tt2218003,146223,,https://www.wikidata.org/wiki/Q2979643
Q7235999,化妝間那些事,film,2013-01-01,tt2608726,226363,,https://www.wikidata.org/wiki/Q7235999
Q16993709,哈利希爾的電影,film,2013-01-01,tt3013528,228558,,https://www.wikidata.org/wiki/Q16993709
Q8990291,夜刑者,film,2013-01-01,tt1893256,136418,,https://www.wikidata.org/wiki/Q8990291
Q14954318,愛在陽光燦爛時,film,2013-01-01,tt2481198,214100,,https://www.wikidata.org/wiki/Q14954318
Q1825585,戴安娜,film,2013-01-01,tt1758595,118289,,https://www.wikidata.org/wiki/Q1825585
Q7774102,接班人,film,2013-01-01,tt2113809,121604,,https://www.wikidata.org/wiki/Q7774102
Q14369698,海明威好賊,film,2013-01-01,tt2402105,192134,,https://www.wikidata.org/wiki/Q14369698
Q3061599,玩命法則,film,2013-01-01,tt2193215,109091,,https://www.wikidata.org/wiki/Q3061599
Q247643,基本演绎法,television series,2013-01-10,tt2191671,,1415,https://www.wikidata.org/wiki/Q247643
Q140042756,Brit School Brats,film,2013-03-26,tt2929900,164866,,https://www.wikidata.org/wiki/Q140042756
Q4729795,伦敦黑沼,film,2013-04-05,tt2095568,183258,,https://www.wikidata.org/wiki/Q4729795
Q16746066,特種進化,film,2013-04-20,tt2317225,174675,,https://www.wikidata.org/wiki/Q16746066
Q117467730,Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation,film,2013-05-01,tt2916786,241428,,https://www.wikidata.org/wiki/Q117467730
Q110324618,The Magnificent Eleven,film,2013-05-13,tt1027873,191825,,https://www.wikidata.org/wiki/Q110324618
Q5516100,速度与激情6,film,2013-05-24,tt1905041,82992,,https://www.wikidata.org/wiki/Q5516100
Q28196,僵尸世界大战,film,2013-06-02,tt0816711,72190,,https://www.wikidata.org/wiki/Q28196
Q903930,赤焰战场2,film,2013-07-18,tt1821694,146216,,https://www.wikidata.org/wiki/Q903930
Q6670679,Exhibition,film,2013-08-09,tt2436452,208028,,https://www.wikidata.org/wiki/Q6670679
Q1758468,特攻聯盟2,film,2013-08-14,tt1650554,59859,,https://www.wikidata.org/wiki/Q1758468
Q2579784,地心引力,film,2013-08-28,tt1454468,49047,,https://www.wikidata.org/wiki/Q2579784
Q7742499,看不见的女人,film,2013-08-31,tt1700845,111473,,https://www.wikidata.org/wiki/Q7742499
Q1768437,決戰終點線,film,2013-09-02,tt1979320,96721,,https://www.wikidata.org/wiki/Q1768437
Q4595879,1世代：我們的世代,film,2013-09-05,tt2515086,164558,,https://www.wikidata.org/wiki/Q4595879
Q4178880,心靈勇者,film,2013-09-06,tt2058107,127560,,https://www.wikidata.org/wiki/Q4178880
Q7730725,替身,film,2013-09-07,tt1825157,146015,,https://www.wikidata.org/wiki/Q7730725
Q3072241,下流刑警,film,2013-09-16,tt1450321,85889,,https://www.wikidata.org/wiki/Q3072241
Q19057748,London: Part 1,television series episode,2013-09-26,tt2909126,,,https://www.wikidata.org/wiki/Q19057748
Q53761160,The Competition,film,2013-10-10,tt2647618,303987,,https://www.wikidata.org/wiki/Q53761160
Q3575602,危機解密,film,2013-10-18,tt1837703,162903,,https://www.wikidata.org/wiki/Q3575602
Q15105174,聖誕燭光,film,2013-10-19,tt2739338,226354,,https://www.wikidata.org/wiki/Q15105174
Q15129848,荒郊疑云,television series,2013-10-29,tt2575968,,60605,https://www.wikidata.org/wiki/Q15129848
Q1201853,雷神2,film,2013-10-31,tt1981115,76338,,https://www.wikidata.org/wiki/Q1201853
Q2816898,四十七浪人,film,2013-12-06,tt1335975,64686,,https://www.wikidata.org/wiki/Q2816898
Q29591040,Luna,film,2014-01-01,tt1695388,284304,,https://www.wikidata.org/wiki/Q29591040
Q18655611,Our Colonial Hangover,film,2014-01-01,tt4132226,307078,,https://www.wikidata.org/wiki/Q18655611
Q16254174,Shongram,film,2014-01-01,tt3009068,320432,,https://www.wikidata.org/wiki/Q16254174
Q12129911,Two Days in the Smoke,film,2014-01-01,tt2386353,299464,,https://www.wikidata.org/wiki/Q12129911
Q15079318,万物理论,film,2014-01-01,tt2980516,266856,,https://www.wikidata.org/wiki/Q15079318
Q14467251,別相信任何人,film,2014-01-01,tt1726592,204922,,https://www.wikidata.org/wiki/Q14467251
Q15916752,博物馆奇妙夜3,film,2014-01-01,tt2692250,181533,,https://www.wikidata.org/wiki/Q15916752
Q14948585,塑料,film,2014-01-01,tt2556874,208869,,https://www.wikidata.org/wiki/Q14948585
Q10858674,大眼睛,film,2014-01-01,tt1126590,87093,,https://www.wikidata.org/wiki/Q10858674
Q14512114,德古拉：永咒傳奇,film,2014-01-01,tt0829150,49017,,https://www.wikidata.org/wiki/Q14512114
Q16838897,抓住聖誕老人,film,2014-01-01,tt1935940,250535,,https://www.wikidata.org/wiki/Q16838897
Q3522392,死寂亡灵,film,2014-01-01,tt2235779,193612,,https://www.wikidata.org/wiki/Q3522392
Q12671094,殺回歸家路,film,2014-01-01,tt2275946,190469,,https://www.wikidata.org/wiki/Q12671094
Q5263905,沙漠舞者,film,2014-01-01,tt2403393,266102,,https://www.wikidata.org/wiki/Q5263905
Q15726151,盜馬記,film,2014-01-01,tt3573354,278630,,https://www.wikidata.org/wiki/Q15726151
Q14953721,美人情園,film,2014-01-01,tt2639254,283227,,https://www.wikidata.org/wiki/Q14953721
Q16978719,這個夏天的秘密,film,2014-01-01,tt2725962,276843,,https://www.wikidata.org/wiki/Q16978719
Q15068238,金牌特務,film,2014-01-01,tt2802144,207703,,https://www.wikidata.org/wiki/Q15068238
Q14833945,鎖命橫財,film,2014-01-01,tt1361318,262338,,https://www.wikidata.org/wiki/Q14833945
Q17018891,青春誓言,film,2014-01-01,tt1441953,284689,,https://www.wikidata.org/wiki/Q17018891
Q15581476,三人征兆,television film,2014-01-05,tt2781042,,,https://www.wikidata.org/wiki/Q15581476
Q6548422,轻轻摇晃,film,2014-01-16,tt2560102,248212,,https://www.wikidata.org/wiki/Q6548422
Q13217284,吸血鬼学院,film,2014-02-07,tt1686821,203739,,https://www.wikidata.org/wiki/Q13217284
Q12100227,迷失1971,film,2014-02-07,tt2614684,252178,,https://www.wikidata.org/wiki/Q12100227
Q4120951,布偶历险记：全面追缉,film,2014-03-21,tt2281587,145220,,https://www.wikidata.org/wiki/Q4120951
Q121775325,35 Diwrnod,television program,2014-03-23,tt3919200,,61925,https://www.wikidata.org/wiki/Q121775325
Q16842578,Björk: Biophilia Live,film,2014-04-26,tt3626442,261830,,https://www.wikidata.org/wiki/Q16842578
Q52161430,Hinterland,television series,2014-04-28,,,,https://www.wikidata.org/wiki/Q52161430
Q6424778,Kochadaiyaan,animated film,2014-05-22,tt2339505,256968,,https://www.wikidata.org/wiki/Q6424778
Q1187607,明日边缘,film,2014-05-29,tt1631867,137113,,https://www.wikidata.org/wiki/Q1187607
Q124654573,Back to Front: Live in London,film,2014-06-23,tt6543400,278535,,https://www.wikidata.org/wiki/Q124654573
Q16956081,Castles in the Sky,film,2014-06-23,tt3311900,277846,,https://www.wikidata.org/wiki/Q16956081
Q5887360,银河护卫队,film,2014-07-31,tt2015381,118340,,https://www.wikidata.org/wiki/Q5887360
Q16985835,中间人2,film,2014-08-05,tt3097204,242022,,https://www.wikidata.org/wiki/Q16985835
Q14918344,模仿游戏,film,2014-08-29,tt2084970,205596,,https://www.wikidata.org/wiki/Q14918344
Q23764326,意外的第二个孩子,film,2014-09-07,tt2837296,287623,,https://www.wikidata.org/wiki/Q23764326
Q18611353,跳出我天地音乐剧,film,2014-09-28,tt4085696,298931,,https://www.wikidata.org/wiki/Q18611353
Q18218448,第四公民,film,2014-10-10,tt4044364,293310,,https://www.wikidata.org/wiki/Q18218448
Q14786561,怒火特攻隊,film,2014-10-15,tt2713180,228150,,https://www.wikidata.org/wiki/Q14786561
Q57262209,Bra Wars – Hollywood’s affair with the bra. From Cleopatra to Princess Leia and beyond.,film,2014-11-23,,388087,,https://www.wikidata.org/wiki/Q57262209
Q15055478,帕丁顿熊,film,2014-11-23,tt1109624,116149,,https://www.wikidata.org/wiki/Q15055478
Q16635326,机械姬,film,2014-12-16,tt0470752,264660,,https://www.wikidata.org/wiki/Q16635326
Q14847067,魔法黑森林,film,2014-12-25,tt2180411,224141,,https://www.wikidata.org/wiki/Q14847067
Q18740682,Brand New-U,film,2015-01-01,tt2544074,343724,,https://www.wikidata.org/wiki/Q18740682
Q16997182,Magik,film,2015-01-01,tt1713496,,,https://www.wikidata.org/wiki/Q16997182
Q19320982,倫敦戰場,film,2015-01-01,tt3573598,328483,,https://www.wikidata.org/wiki/Q19320982
Q17634968,天菜大廚,film,2015-01-01,tt2503944,295964,,https://www.wikidata.org/wiki/Q17634968
Q17021589,妇女参政论者,film,2015-01-01,tt3077214,245168,,https://www.wikidata.org/wiki/Q17021589
Q18152748,已經很想妳,film,2015-01-01,tt2245003,290762,,https://www.wikidata.org/wiki/Q18152748
Q16995656,星光殺機,film,2015-01-01,tt2474958,318922,,https://www.wikidata.org/wiki/Q16995656
Q15407746,沙漠女王,film,2015-01-01,tt1837636,157843,,https://www.wikidata.org/wiki/Q15407746
Q16997268,爷们儿些,film,2015-01-01,tt3064298,332340,,https://www.wikidata.org/wiki/Q16997268
Q17344458,福爾摩斯先生,film,2015-01-01,tt3168230,280996,,https://www.wikidata.org/wiki/Q17344458
Q18758160,貨車裡的女人,film,2015-01-01,tt3722070,328589,,https://www.wikidata.org/wiki/Q18758160
Q15527055,遠離塵囂：珍愛相隨,film,2015-01-01,tt2935476,250734,,https://www.wikidata.org/wiki/Q15527055
Q15934383,麦克白,film,2015-01-01,tt2884018,225728,,https://www.wikidata.org/wiki/Q15934383
Q12125299,朱比特崛起,film,2015-01-05,tt1617661,76757,,https://www.wikidata.org/wiki/Q12125299
Q15103254,神鬼大盜,film,2015-01-22,tt3045616,210860,,https://www.wikidata.org/wiki/Q15103254
Q15427353,槍響前決定愛不愛你,film,2015-01-24,tt3205376,223485,,https://www.wikidata.org/wiki/Q15427353
Q15046091,仙履奇緣,film,2015-03-12,tt1661199,150689,,https://www.wikidata.org/wiki/Q15046091
Q14171368,复仇者联盟2：奥创纪元,film,2015-04-22,tt2395427,99861,,https://www.wikidata.org/wiki/Q14171368
Q16045281,军情五处：利益之争,film,2015-05-08,tt3321300,292040,,https://www.wikidata.org/wiki/Q16045281
Q15715647,倒數行動,film,2015-05-21,tt3247714,334074,,https://www.wikidata.org/wiki/Q15715647
Q17548046,不可能的任務：失控國度,film,2015-07-23,tt2381249,177677,,https://www.wikidata.org/wiki/Q17548046
Q14488725,紳士密令,film,2015-08-02,tt1638355,203801,,https://www.wikidata.org/wiki/Q14488725
Q20746214,"The Great British Bake Off, series 6",television season,2015-08-05,,,,https://www.wikidata.org/wiki/Q20746214
Q20831158,Live at the Royal Albert Hall,film,2015-09-10,tt5368296,368692,,https://www.wikidata.org/wiki/Q20831158
Q20992425,天才無限家,film,2015-09-17,tt0787524,353326,,https://www.wikidata.org/wiki/Q20992425
Q15631013,聖母峰,film,2015-09-17,tt2719848,253412,,https://www.wikidata.org/wiki/Q15631013
Q18602670,007：惡魔四伏,film,2015-10-26,tt2379713,206647,,https://www.wikidata.org/wiki/Q18602670
Q15079316,白鯨傳奇：怒海之心,film,2015-12-03,tt1390411,205775,,https://www.wikidata.org/wiki/Q15079316
Q6074,星球大战：原力觉醒,film,2015-12-16,tt2488496,140607,,https://www.wikidata.org/wiki/Q6074
Q20962283,星際過客,film,2015-12-21,tt1355644,274870,,https://www.wikidata.org/wiki/Q20962283
Q23660760,Maremmamara,film,2016-01-01,tt4246364,558447,,https://www.wikidata.org/wiki/Q23660760
Q18811646,Welcome to Purgatory,film,2016-01-01,tt1643249,298025,,https://www.wikidata.org/wiki/Q18811646
Q17426161,别挂电话,film,2016-01-01,tt3610746,375355,,https://www.wikidata.org/wiki/Q17426161
Q18703028,惊天魔盗团2,film,2016-01-01,tt3110958,291805,,https://www.wikidata.org/wiki/Q18703028
Q20669997,愛情天文學,film,2016-01-01,tt3530978,315880,,https://www.wikidata.org/wiki/Q20669997
Q17361809,泰山傳奇,film,2016-01-01,tt0918940,258489,,https://www.wikidata.org/wiki/Q17361809
Q18154994,傲慢與偏見與殭屍,film,2016-01-21,tt1374989,58431,,https://www.wikidata.org/wiki/Q18154994
Q19571557,飛躍奇蹟,film,2016-01-26,tt1083452,319888,,https://www.wikidata.org/wiki/Q19571557
Q17182419,王牌贱谍：格林斯比,film,2016-02-24,tt3381008,267193,,https://www.wikidata.org/wiki/Q17182419
Q17015736,The Watcher Self,film,2016-03-25,tt2237012,427124,,https://www.wikidata.org/wiki/Q17015736
Q18485021,猎神：冬日之战,film,2016-04-07,tt2381991,290595,,https://www.wikidata.org/wiki/Q18485021
Q18149041,換腦行動,film,2016-04-21,tt3014866,302156,,https://www.wikidata.org/wiki/Q18149041
Q20648539,生死夏令营,film,2016-05-05,tt2782844,270007,,https://www.wikidata.org/wiki/Q20648539
Q17019453,我們這種叛徒,film,2016-05-06,tt1995390,205588,,https://www.wikidata.org/wiki/Q17019453
Q21001651,厲陰宅2,film,2016-06-09,tt3065204,259693,,https://www.wikidata.org/wiki/Q21001651
Q24807181,湯米的榮耀,film,2016-06-15,tt3467914,399217,,https://www.wikidata.org/wiki/Q24807181
Q20735644,我就要你好好的,film,2016-06-16,tt2674426,296096,,https://www.wikidata.org/wiki/Q20735644
Q16860865,倫敦稚戀,film,2016-06-22,tt3215826,396557,,https://www.wikidata.org/wiki/Q16860865
Q19614711,独立日：卷土重来,film,2016-06-23,tt1628841,47933,,https://www.wikidata.org/wiki/Q19614711
Q27907930,30 Years Ago,film,2016-07-06,tt5680626,415817,,https://www.wikidata.org/wiki/Q27907930
Q19874547,慕色拉行動,film,2016-07-13,tt1355631,325789,,https://www.wikidata.org/wiki/Q19874547
Q16988558,Death Walks,film,2016-07-15,tt3020786,412406,,https://www.wikidata.org/wiki/Q16988558
Q19481099,神鬼認證：傑森包恩,film,2016-07-28,tt4196776,324668,,https://www.wikidata.org/wiki/Q19481099
Q22905756,三枪隐情,film,2016-08-12,tt5165344,392572,,https://www.wikidata.org/wiki/Q22905756
Q28443685,"The Great British Bake Off, series 7",television season,2016-08-24,,,,https://www.wikidata.org/wiki/Q28443685
Q11909982,BJ有喜,film,2016-09-05,tt1473832,95610,,https://www.wikidata.org/wiki/Q11909982
Q18406872,奇异博士,film,2016-10-20,tt1211837,284052,,https://www.wikidata.org/wiki/Q18406872
Q23823458,我是布莱克,film,2016-10-21,tt5168192,374473,,https://www.wikidata.org/wiki/Q23823458
Q112869196,Appellation,short film,2016-10-23,tt6278078,445890,,https://www.wikidata.org/wiki/Q112869196
Q18199330,怪獸與牠們的產地,film,2016-11-16,tt3183660,259316,,https://www.wikidata.org/wiki/Q18199330
Q28114440,The Holy Trinity,television series episode,2016-11-18,tt5715192,,,https://www.wikidata.org/wiki/Q28114440
Q107985684,Q107985684,film,2016-12-11,,,,https://www.wikidata.org/wiki/Q107985684
Q19590955,星際大戰外傳：俠盜一號,film,2016-12-13,tt3748528,330459,,https://www.wikidata.org/wiki/Q19590955
Q18816889,刺客教條,film,2016-12-21,tt2094766,121856,,https://www.wikidata.org/wiki/Q18816889
Q40314487,200 Meat Dogs Saved from Korea,film,2017-01-01,tt7123204,,,https://www.wikidata.org/wiki/Q40314487
Q105299158,Land of Hope and Glory,film,2017-01-01,tt7214598,469116,,https://www.wikidata.org/wiki/Q105299158
Q20713364,斯特拉頓,film,2017-01-01,tt3567666,348389,,https://www.wikidata.org/wiki/Q20713364
Q26882523,美國刺客,film,2017-01-01,tt1961175,415842,,https://www.wikidata.org/wiki/Q26882523
Q30321629,萬惡金錢,film,2017-01-01,tt5294550,446791,,https://www.wikidata.org/wiki/Q30321629
Q17021920,禁忌 (電視短劇),television series,2017-01-07,tt3647998,,65708,https://www.wikidata.org/wiki/Q17021920
Q23758755,猜火車2,film,2017-01-22,tt2763304,180863,,https://www.wikidata.org/wiki/Q23758755
Q28369630,IBoy 奇機少年,film,2017-01-27,tt3171832,414190,,https://www.wikidata.org/wiki/Q28369630
Q28530979,[censored] to [censored],television series episode,2017-01-27,tt6068854,,,https://www.wikidata.org/wiki/Q28530979
Q53722967,vDud,web series,2017-02-07,tt8948264,,,https://www.wikidata.org/wiki/Q53722967
Q21527464,Another Mother's Son,film,2017-03-16,tt5193790,437848,,https://www.wikidata.org/wiki/Q21527464
Q30606729,查尔斯三世,television film,2017-05-10,tt6253522,456187,,https://www.wikidata.org/wiki/Q30606729
Q19569225,亞瑟：王者之劍,film,2017-05-11,tt1972591,274857,,https://www.wikidata.org/wiki/Q19569225
Q23759268,新木乃伊,film,2017-06-08,tt2345759,282035,,https://www.wikidata.org/wiki/Q23759268
Q29913451,漢普斯特德,film,2017-06-23,tt5153236,441728,,https://www.wikidata.org/wiki/Q29913451
Q138987337,Q138987337,film,2017-07-01,tt8242908,1215941,,https://www.wikidata.org/wiki/Q138987337
Q21935651,敦刻尔克,film,2017-07-13,tt5013056,374720,,https://www.wikidata.org/wiki/Q21935651
Q28443753,倫敦神探,television series,2017-08-27,tt4276618,,72748,https://www.wikidata.org/wiki/Q28443753
Q24905490,斯大林之死,film,2017-09-08,tt4686844,402897,,https://www.wikidata.org/wiki/Q24905490
Q48674188,野兽,film,2017-09-09,tt5628302,470918,,https://www.wikidata.org/wiki/Q48674188
Q28465803,離經叛愛,film,2017-09-10,tt6108178,419743,,https://www.wikidata.org/wiki/Q28465803
Q27590871,帕丁顿熊2,film,2017-11-05,tt4468740,346648,,https://www.wikidata.org/wiki/Q27590871
Q27689100,東方快車謀殺案,film,2017-11-09,tt3402236,392044,,https://www.wikidata.org/wiki/Q27689100
Q20501835,正義聯盟 I,film,2017-11-15,tt0974015,141052,,https://www.wikidata.org/wiki/Q20501835
Q58848502,Follow Me,film,2017-11-30,tt7631792,562250,,https://www.wikidata.org/wiki/Q58848502
Q115406426,Two Strangers Who Meet Five Times,film,2017-12-02,tt7524428,505121,,https://www.wikidata.org/wiki/Q115406426
Q45423599,"Past, Present or Future",television series episode,2017-12-08,tt6068862,,,https://www.wikidata.org/wiki/Q45423599
Q18486021,STAR WARS：最後的絕地武士,film,2017-12-09,tt2527336,181808,,https://www.wikidata.org/wiki/Q18486021
Q46403381,The Falls Guys,television series episode,2017-12-15,tt6068864,,,https://www.wikidata.org/wiki/Q46403381
Q46405175,Bah humbug-atti,television series episode,2017-12-22,tt6068866,,,https://www.wikidata.org/wiki/Q46405175
Q19595098,森林王子,film,2018-01-01,tt2388771,407436,,https://www.wikidata.org/wiki/Q19595098
Q55080186,脑中蜜,film,2018-01-01,tt5836706,448677,,https://www.wikidata.org/wiki/Q55080186
Q27566067,通勤营救,film,2018-01-08,tt1590193,399035,,https://www.wikidata.org/wiki/Q27566067
Q27964337,彼得兔,film,2018-02-03,tt5117670,381719,,https://www.wikidata.org/wiki/Q27964337
Q48313910,派對才剛開始,film,2018-02-24,tt6219314,435557,,https://www.wikidata.org/wiki/Q48313910
Q39049904,追殺夏娃,television series,2018-04-08,tt7016936,,72750,https://www.wikidata.org/wiki/Q39049904
Q27038847,星際大戰外傳：韓索羅,film,2018-05-23,tt3778644,348350,,https://www.wikidata.org/wiki/Q27038847
Q21877685,侏羅紀世界：殞落國度,film,2018-06-06,tt4881806,351286,,https://www.wikidata.org/wiki/Q21877685
Q29261993,不可能的任務：全面瓦解,film,2018-07-12,tt4912910,353081,,https://www.wikidata.org/wiki/Q29261993
Q19573620,零号病人,film,2018-08-14,tt3458254,295011,,https://www.wikidata.org/wiki/Q19573620
