work_name_en,release_or_first_broadcast_date,location_text_from_category,source_category,work_wikidata_id,imdb_id,wikipedia_url,episode_timecode_start,episode_timecode_end,data_source,license,latitude,longitude,coordinate_source,coordinate_precision
Jonathan Strange & Mr Norrell (TV series),,Bradford,Category:Television shows shot in Bradford,,,https://en.wikipedia.org/wiki/Jonathan_Strange_%26_Mr_Norrell_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.792,-1.754,Wikidata P625,category place centroid
Jonathan Strange & Mr Norrell (TV series),,Leeds,Category:Television shows shot in Leeds,,,https://en.wikipedia.org/wiki/Jonathan_Strange_%26_Mr_Norrell_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.7975,-1.5436111111111113,Wikidata P625,category place centroid
Jonathan Strange & Mr Norrell (TV series),,Wakefield,Category:Television shows shot in Wakefield,,,https://en.wikipedia.org/wiki/Jonathan_Strange_%26_Mr_Norrell_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.6825,-1.4975,Wikidata P625,category place centroid
Jonathan Strange & Mr Norrell (TV series),,Yorkshire,Category:Television shows shot in Yorkshire,,,https://en.wikipedia.org/wiki/Jonathan_Strange_%26_Mr_Norrell_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
Jools' Annual Hootenanny,,Versa Studios,Category:Television shows shot at Versa Studios,,,https://en.wikipedia.org/wiki/Jools%27_Annual_Hootenanny,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Joseph and the Amazing Technicolor Dreamcoat,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Joseph_and_the_Amazing_Technicolor_Dreamcoat,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Josephine and Men,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/Josephine_and_Men,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Josser Joins the Navy,,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/Josser_Joins_the_Navy,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Josser in the Army,,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/Josser_in_the_Army,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Josser on the River,,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/Josser_on_the_River,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Journey to the Center of the Earth (1959 film),1959,Edinburgh,Category:Films shot in Edinburgh,,,https://en.wikipedia.org/wiki/Journey_to_the_Center_of_the_Earth_%281959_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,55.95333333333333,-3.1891666666666665,Wikidata P625,category place centroid
Journey to the Far Side of the Sun,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Journey_to_the_Far_Side_of_the_Sun,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Journey to the Unknown,,MGM-British Studios,Category:Television shows shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/Journey_to_the_Unknown,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Journey's End (2017 film),2017,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Journey%27s_End_%282017_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Joy Ride (1935 film),1935,Nettlefold Studios,Category:Films shot at Nettlefold Studios,,,https://en.wikipedia.org/wiki/Joy_Ride_%281935_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jubilee Window,,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/Jubilee_Window,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jude (film),,Edinburgh,Category:Films shot in Edinburgh,,,https://en.wikipedia.org/wiki/Jude_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,55.95333333333333,-3.1891666666666665,Wikidata P625,category place centroid
Judge Dredd (film),,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/Judge_Dredd_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Judgementall Hai Kya,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Judgementall_Hai_Kya,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Judgment Deferred,,Southall Studios,Category:Films shot at Southall Studios,,,https://en.wikipedia.org/wiki/Judgment_Deferred,,,English Wikipedia category membership,CC BY-SA 4.0,51.504,-0.3838,Wikidata P625,category place centroid
Judwaa 2,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Judwaa_2,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Judy (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Judy_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Judy (film),,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Judy_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Juggernaut (1936 film),1936,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/Juggernaut_%281936_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Juggernaut (1974 film),1974,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Juggernaut_%281974_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Julia (1977 film),1977,EMI-Elstree Studios,Category:Films shot at EMI-Elstree Studios,,,https://en.wikipedia.org/wiki/Julia_%281977_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Julie on Sesame Street,,ATV Elstree Studios,Category:Television shows shot at ATV Elstree Studios,,,https://en.wikipedia.org/wiki/Julie_on_Sesame_Street,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Julius Caesar (1970 film),1970,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/Julius_Caesar_%281970_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Julius Caesar (1970 film),1970,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/Julius_Caesar_%281970_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Julius Caesar (1970 film),1970,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Julius_Caesar_%281970_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jump (2012 film),2012,Northern Ireland,Category:Films shot in Northern Ireland,,,https://en.wikipedia.org/wiki/Jump_%282012_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
Jump for Glory,,Isleworth Studios,Category:Films shot at Isleworth Studios,,,https://en.wikipedia.org/wiki/Jump_for_Glory,,,English Wikipedia category membership,CC BY-SA 4.0,51.4751,-0.3407,Wikidata P625,category place centroid
Jumping for Joy,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jumping_for_Joy,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jungle Street,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jungle_Street,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jungle Street,,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/Jungle_Street,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Juno and the Paycock (film),,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/Juno_and_the_Paycock_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jupiter Ascending,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jupiter_Ascending,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jupiter Ascending,,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/Jupiter_Ascending,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Jurassic World Dominion,,Hampshire,Category:Films shot in Hampshire,,,https://en.wikipedia.org/wiki/Jurassic_World_Dominion,,,English Wikipedia category membership,CC BY-SA 4.0,51.0200783075,-1.29308672495,Wikidata P625,category place centroid
Jurassic World Dominion,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jurassic_World_Dominion,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jurassic World Rebirth,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Jurassic_World_Rebirth,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Jurassic World: Fallen Kingdom,,Argyll and Bute,Category:Films shot in Argyll and Bute,,,https://en.wikipedia.org/wiki/Jurassic_World%3A_Fallen_Kingdom,,,English Wikipedia category membership,CC BY-SA 4.0,55.98333333,-5.45,Wikidata P625,category place centroid
Jurassic World: Fallen Kingdom,,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/Jurassic_World%3A_Fallen_Kingdom,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Jurassic World: Fallen Kingdom,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Jurassic_World%3A_Fallen_Kingdom,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Jury's Evidence,,Beaconsfield Studios,Category:Films shot at Beaconsfield Studios,,,https://en.wikipedia.org/wiki/Jury%27s_Evidence,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Just Act Normal,,England,Category:Television shows shot in England,,,https://en.wikipedia.org/wiki/Just_Act_Normal,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
Just Ask for Diamond,,EMI-Elstree Studios,Category:Films shot at EMI-Elstree Studios,,,https://en.wikipedia.org/wiki/Just_Ask_for_Diamond,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Just Henry,,Yorkshire,Category:Films shot in Yorkshire,,,https://en.wikipedia.org/wiki/Just_Henry,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
Just Jim (2015 film),2015,Wales,Category:Films shot in Wales,,,https://en.wikipedia.org/wiki/Just_Jim_%282015_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
Just My Luck (1933 film),1933,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/Just_My_Luck_%281933_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Just My Luck (1957 film),1957,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Just_My_Luck_%281957_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Just Peck,,Northern Ireland,Category:Films shot in Northern Ireland,,,https://en.wikipedia.org/wiki/Just_Peck,,,English Wikipedia category membership,CC BY-SA 4.0,54.6075,-6.6925,Wikidata P625,category place centroid
Just Say Hi,,Scotland,Category:Films shot in Scotland,,,https://en.wikipedia.org/wiki/Just_Say_Hi,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
Just William (film),,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/Just_William_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Just for Fun (film),,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/Just_for_Fun_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Just like a Woman (1939 film),1939,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/Just_like_a_Woman_%281939_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Just like a Woman (1992 film),1992,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Just_like_a_Woman_%281992_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Justice League (film),,Bedfordshire,Category:Films shot in Bedfordshire,,,https://en.wikipedia.org/wiki/Justice_League_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.0795804699,-0.448204047696,Wikidata P625,category place centroid
Justice League (film),,Bovingdon Studios,Category:Films shot at Bovingdon Studios,,,https://en.wikipedia.org/wiki/Justice_League_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
Justice League (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Justice_League_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Justice League (film),,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/Justice_League_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
K-19: The Widowmaker,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/K-19%3A_The_Widowmaker,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Kaadhal Kavithai,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Kaadhal_Kavithai,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Kaappaan,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Kaappaan,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Kabhi Khushi Kabhie Gham,,Buckinghamshire,Category:Films shot in Buckinghamshire,,,https://en.wikipedia.org/wiki/Kabhi_Khushi_Kabhie_Gham,,,English Wikipedia category membership,CC BY-SA 4.0,51.8280222469,-0.790425894719,Wikidata P625,category place centroid
Kabhi Khushi Kabhie Gham,,Cardiff,Category:Films shot in Cardiff,,,https://en.wikipedia.org/wiki/Kabhi_Khushi_Kabhie_Gham,,,English Wikipedia category membership,CC BY-SA 4.0,51.48166666666667,-3.1791666666666667,Wikidata P625,category place centroid
Kabhi Khushi Kabhie Gham,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Kabhi_Khushi_Kabhie_Gham,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Kabhi Khushi Kabhie Gham,,Wales,Category:Films shot in Wales,,,https://en.wikipedia.org/wiki/Kabhi_Khushi_Kabhie_Gham,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
Kafka (film),,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/Kafka_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
Kairee,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Kairee,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
Kalawati,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/Kalawati,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
